"Утром расскажу"	0
"Не могу(((("	1
"Позвони я тебя прошу не чего я не кому не сказала"	2
"Ден, ты где?"	1
"BАМ индивидуальнaя скидка 20%.Hазoви №7.Tакси BЕ3ЁT 8(8313)35-35-35"	0
"Мы дома"	0
"Ясненько...."	1
"Дима,ты получил часы работы для регистрации?"	0
"По номеру #0050 прослушайте мое новое говорящее письмо."	0
"Коля, привет :)завтра не хочешь прийти ?!"	0
"Мне щас звонили из отдела взыскании"	0
"Ну или завтра приеду"	0
"Гриша когда выйдешь на связь? "	0
"Кто звонил+! Непринятые звонки: +79632546282: (3) последний в 00:24 29/11"	0
"Малышка мой, ответь мне в вк"	1
"Ребята, если сможете, приходите часам к 17"	0
"Не начинаю мне 2 недели осталось работать."	0
"12 числа?до сколько работаешь? Я переживаю за то как ты без мур"	0
"Через 10 минут я выхожу"	0
"Спокойной ночки, карапузик, я пошла спать)***я тебя очень люблю!!!***до завтра))*"	1
"https://vk.com/club127072905"	0
"Все ясно. Спасибо!я писать не буду...дофига я объясню в нем"	0
"Нат скажи мне, был ли хоть раз, когда я не взяла телефон или не отреагировала на твой звонок или смс?! Правильно, ни разу!Чувствую себя уже просто идиоткой, звонящей в никуда. Тебе нужен был акт, я в течении дня все предоставила.  Если мы хотим взаимовыгодного сотрудничества, надо как то менять свое отношение к поставщику."	2
"Я еще на работе вот вы долго ехали"	0
"Кто звонил+! Непринятые звонки: +79632546282: (3) последний в 00:24 29/11"	1
"На площади быть?"	0
"В магазин пойдешь захвати киль мой,он в сторожевом в спальном с лева на верхней полке в конце там булавой без верха и спальный мешок"	0
"Ну тогда не знаю может на приключения потянуло вертуально"	2
"Кто звонил+! Непринятые звонки: +79632546282: (3) последний в 00:24 29/11"	1
"Вот тебе и ух"	0
"8910610597189122698338 Квартира Чапаева"	0
"Доставлено. Наберите 00079501014887 для вызова за счет абонента."	0
"Альберт отошёл?"	0
"Ты чего не спишь"	2
"У Вас есть один пропущенный вызов 20.07.2016 в 19:04."	0
"Я тебя пускаю почему мне нельзя?"	0
"Да норм. Ок ждем"	0
"Братка, позвони срочно"	1
"Спасибо большое!"	1
"А тебя лечит нет смысла твоя дурость,безмозглость и упрямство не излечимо,это по наследственности передаётся только у тебя и с той и с той стороны передалось"	2
"Ты и когда вынимаешь не понимаешь.у психиатра я была неделю назад мёд комиссию проходила,у меня все впорядке"	2
"Коля, привет:)Ты завтра придёшь?"	1
"Наташ. Мне нужен очень твой ответ. Везем в понедельник на калинина? Мне надо успеть сегодня служебку подписать"	1
"Мы знаем, не наша процедура, важно чтобы сердце хорошо работало! А чистка нужна тем кто пьет и курит, наверное"	1
"Или бить просто так"	0
"Выходной, ездили на экг и узи сердца. Все хорошо!"	1
"Мам кинь утром на билайн 89052851821 950р.Мне не звони.Позже объясню."	2
"У Вас есть один пропущенный вызов 07.09.2016 в 18:22."	0
"Молодец "	1
"Дак бля не могу я щас говорить"	2
"Здарова. Поставь ватсап"	1
"Не могу говорить. Что случилось?"	2
"Ваша просьба перезвонить получена . Возьмите «Доверительный платеж», набрав *141# и мы временно пополним Ваш счет, чтобы Вы оставались на связи. Чтобы узнать сумму и стоимость услуги, наберите *141*7#.  Вы также можете пополнить баланс с банковской карты без комиссии на oplata.beeline.ru."	0
"Позвони"	2
"Вас ожидает Синяя Хонда г/н: 264. Пожалуйста, выходите!"	0
"Привет"	1
"Вас срочно просит позвонить абонент +79507872989"	0
"Да солнышко"	1
"У Вас есть один пропущенный вызов 06.09.2016 в 20:00."	0
"Октаптайн"	0
"Димон я с 5 в отпуск приеду в любое время."	1
"Мы ж в Уфу собирались!"	1
"Нормально.еле уложила"	0
"Яж жду вроде договаривались......"	1
"А ты себя возомнил слишком высоко падать будет очень больно....."	1
"Кто звонил+! Непринятые звонки: +79632546282: (3) последний в 00:24 29/11"	0
"Я пеленки стираю,сынок спит а ты,"	0
"Ты не сможешь сегодня даже пообедать пока не вышлешь мне товар на завед в матрицу)))Я ЖДЮ))"	1
"Окей, сильно занят? Зайди в вк"	1
"Лежу думаю,а ты"	0
"А про сына ничего не хочешь спросить???"	2
"Я Вам звонил(а) 22/04 в 22:25."	0
"Как погода сегодня?"	0
"Вам голосовое сообщение от этого абонента. 18/08 в 11:23Прослушать-600,в роуминге +79046000600"	0
"Тема привет.очень прошу возьми трубку "	1
"Мин уже исерек"	0
"Вас срочно просит позвонить абонент +79507872989"	2
"А что еще остается"	0
"А снизу написать  Анна !!"	1
"Молока"	0
"Я Вам звонил(а) 27/07 в 08:22."	0
"+79632546282 оставил вам 1 голосовое сообщение в 18:06 04/03. Прослушать 0525. В роуминге *125#"	0
"а как же родители которые рано приедут?"	0
"Ну ладно"	0
"У меня есть номер. Она то работает. Позвони мне щас"	2
"Андрей Владимирович, я не смогу на тренировку прийти, меня не отпускают.."	2
"ТАКСИ пароль 317029"	0
"89638830314 павел"	0
"Срочно сегодня жду  вас у себя ."	2
"Ну хз тогда"	0
"AndryuxaТелефон - Мобильный:+79149071616"	0
"О чём ты? ??"	2
"‎Установите WhatsApp на свой смартфон. Скачайте приложение сегодня с https://whatsapp.com/dl/"	0
"Жрать пойдешь?"	0
"Хорошо"	1
"Извините, я занят. Перезвоните позже."	1
"Здравствуйте это Алёша Василика я не смог прети  потому что заболел завтро наверное смогу "	0
"Вам голосовое сообщение от этого абонента. 17/10 в 11:18Прослушать-600,в роуминге +79505198017"	0
"Кто звонил+! Непринятые звонки: +79632546282: (3) последний в 00:24 29/11"	1
"Я за камазом"	0
"Я вообще тебе не нужна"	2
"Телек не работает. Нет  интернет"	2
"Добрый день! Вас беспокоят из АН Секьюрити. В связи с требованиями заказчика прошу Вас к 12:00 завтрашнего дня подвезти подвезти в офис на Большеохтинском паспорта,ИНН, пенсионное,водительское,водительскую медкомиссию."	1
" Звонить будешь нет !???!"	2
"У Вас есть один пропущенный вызов 20.09.2016 в 11:33."	0
"Да пожалуйста"	1
"Кто звонил+! Непринятые звонки: +79632546282: (3) последний в 00:24 29/11"	1
"Как дела?"	0
"Если я сегодня отдохну, на отношения это как то повлияет?"	0
"Шуруповерт карак ине срочно"	0
"Я уже не в наряде "	2
"Ничего.да нет часа пол назад"	0
"За квартиру,за ремонт"	0
"9116686040"	0
"Нашла"	0
"Ну работать надо ж"	0
"Смотрю на фото думаю о нас wdpqw.pw/mms 424"	0
"Зачем? "	0
"У Вас есть один пропущенный вызов 17.10.2016 в 10:34."	0
"Значит не понел"	2
"А я откуда знаю "	0
"Вам голосовое сообщение от этого абонента. 02/07 в 19:18Прослушать-600,в роуминге +79505198017"	0
"Буду позже"	0
"Зима-это время чудес,ожиданий,когда за окном так красива природа... Пусть праздники станут прекрасным началом счастливого,светлого,нового года! "	1
"Вот именно. Кагда был здесь что молчал сейчас бы вспоминал."	0
"Выйди на связь"	2
"Мы щас уже выходим туда"	0
"Посмотрели?"	0
"Дима,возмешь ещё свой СНИЛС"	0
"Вышла"	0
"Пиздец заебешся"	2
"Чат включил я не могу тебе писатель "	2
"Спасибо."	1
"Добрый вечер! Коляску продали?"	1
"Никита Здарова! Ты как?"	1
"Так значит????"	2
"Я не делаю трагедию а сделаю как сказала)))"	1
"Вот ты брал у людей сумку, верни её мне звонят за неё, только побыстрее им в больницу ложится. "	0
"Ваша просьба перезвонить получена . Возьмите «Доверительный платеж», набрав *141# и мы временно пополним Ваш счет, чтобы Вы оставались на связи. Чтобы узнать сумму и стоимость услуги, наберите *141*7#.  Вы также можете пополнить баланс с банковской карты без комиссии на oplata.beeline.ru."	0
"У Вас есть один пропущенный вызов 25.06.2016 в 04:41."	0
"Я Вам звонил(а) 24/07 в 20:01."	0
"Сегодня увидимся)))"	1
"Хорошо.проблем на работе небудет  Ведь основная работа важнее."	1
"Ау макс ответь хоть что нибудь "	2
"Закончились притенции???"	2
"Хорошо"	1
" Кстати за инет пришла платежка"	0
"На работе я"	0
"Сколько вас ждать еще?"	0
"У Вас есть один пропущенный вызов 10.06.2016 в 20:42."	0
"Я то думала вы в гости заедете,потому что я уезжаю потом...."	1
"Саша оплатить за телефон отец"	0
"Привет Сережик)Оксана сегодня фильмы и вкусняшки))а ты?"	1
"Пить меньше надо"	0
"Алюминий- микс 60,электротех-75,свинец-75"	0
"А как нам вещи хоть какие нибудь тёплые взять? ? ? "	2
"Давай в контакте писать  два рубля снимают за  смс"	0
"Почему"	0
"Абонент +79504751033 появился в зоне действия сети. Ростелеком"	0
"Всегда в процессе)"	1
"Я Вам звонил(а) 21/04 в 18:56."	0
"за то не курю"	2
"Татьяна Ивановна"	0
"Денис Витальевич отдел взысканий просит меня передать тебе чтобы ты подошёл в кассу банка"	0
"+7 (916) 123-90-36"	0
"Вам голосовое сообщение от этого абонента. 15/04 в 18:01Прослушать-600,в роуминге +79045220600"	0
"У Вас есть один пропущенный вызов 27.09.2016 в 23:59."	0
"А что хочешь уложить?:-D"	1
"В прямом смысле"	0
"Пока сегодня дождя не было,но д.б.Папа тоже в Омске парится,огурцы прут,как потерпевшие,не знает,куда девать."	2
"Ваша просьба перезвонить получена . Возьмите «Доверительный платеж», набрав *141# и мы временно пополним Ваш счет, чтобы Вы оставались на связи. Чтобы узнать сумму и стоимость услуги, наберите *141*7#.  Вы также можете пополнить баланс с банковской карты без комиссии на oplata.beeline.ru."	0
"На долго?"	0
"Персик мой жду город мастеров твою отборку"	1
"В 20мин?"	0
"Доставлено. Наберите 00079508996548 для вызова за счет абонента."	0
"Почему после того как я отвезу ей ребёнка он закатываться"	0
"Оборудование для кафе и магазинов по низким ценам тел (8552) 36-78-36 "	0
"Ваша просьба перезвонить получена . Возьмите «Доверительный платеж», набрав *141# и мы временно пополним Ваш счет, чтобы Вы оставались на связи. Чтобы узнать сумму и стоимость услуги, наберите *141*7#.  Вы также можете пополнить баланс с банковской карты без комиссии на oplata.beeline.ru."	0
"Кто звонил+! Непринятые звонки: +79632546282: (3) последний в 00:24 29/11"	0
"Сладких снов родной :* люблю тебя до безумия :))*"	1
"Аптекарский пр-т д.16 к 7:30, вход напротив б/ц кантемировский. 89045562530 Илья"	0
"По Москве шастаю"	0
"Там чек то есть? Номер точно тот?"	0
"Тебе все равно что я одна пойду?"	0
"У Вас есть один пропущенный вызов 19.07.2016 в 12:03."	0
"Потому что я смотрю на твои вещи, и меня они бесят нереально, мне кажется что ты ушёл в магазин! А ты мне говоришь что свои  Мега важные дела на час отменить не в состоянии! Если тебе пофиг это не значит что я должна переживать"	2
"У тя ноут работает?"	0
"Наташ, позвони мне пожалуйста. По забору н.г. С Рубина..."	1
"Куда ты пропал?почему выключен?"	0
"5469530011769493"	0
"Вам голосовое сообщение от этого абонента. 12/10 в 15:24Прослушать-600,в роуминге +79028300017"	0
"Прошу Вас перезвонить мне на номер +79506384087"	1
"Бро заатра к скольких?"	1
"От данного абонента пропущено вызовов:1, последний в: 11:16 26/11."	0
"Есть села а ты"	0
"Щас тогда вызову такси"	0
"Кто звонил+! Непринятые звонки: +79507834607: (1) последний в 18:07 17/07"	1
"Ты уехал без ключей, поедешь домой позвони. "	0
"Долетел ?"	0
"Не задовай таких вопросов. Я уже девачка взрослая воспитана по другим нравам."	2
"Что болит"	0
"У Вас есть один пропущенный вызов 19.09.2016 в 17:52."	0
"Прошу Вас перезвонить мне на номер +79502029671"	1
" В ты как принял, "	0
"У Вас есть один пропущенный вызов 05.10.2016 в 12:04."	0
"Я напишу"	0
"Купи арбуз плиз,а лучше дыню"	0
"Ответь почиму?  Просто ответь.!"	2
"Вам голосовое сообщение от этого абонента. 12/10 в 21:47Прослушать-600,в роуминге +79028300017"	0
"Позвони мне скажи что тебе сказали чтоб знала что спрашивать"	2
"Я Вам звонил(а) 06/09 в 20:53."	0
"89602880509 мишка"	1
"У меня сеть плохо ловит"	2
"Я вообще от дома на долго уезжать не могу от детей.максимум неделя. Потом истерика ночинается "	2
"Звонили сейчас напишите пожалуйста что хотели смс"	1
"Мы вообще без денег."	0
"Вaша бaнковская кaрта зaблокирована! Справка: 8961-393-4323"	1
"Миша надо в магазин "	0
"Машин сколько?"	0
"Коменданскиий пр., д. 13, к.1, кв 687, 6 этаж. Игорь "	0
"Доброе утро . Я по зап. Частям вы где находитесь ?"	1
"У Вас есть 2 пропущенных вызова(ов). Последний вызов был 10.09.2016 в 20:39."	0
"Серёжа! Поздравляю с днем рождения! Желаю всего самого наилучшего, здоровья, любви и счастья!"	1
"Уже хорошо) но местечко то еще"	1
"Кто звонил+! Непринятые звонки: +79632546282: (3) последний в 00:24 29/11"	1
"Сейчас я не могу разговаривать. Скоро вам перезвоню."	2
"Не забудь позвонить пацану  ❤️"	1
"И конструктора зашли, от Кати письмо сегодня, посмотри, это 200% Новый Год!!!!"	1
"+79003002559"	0
"Нa6op Ha рaбoty по о6Hалy https://vk.com/cardro"	0
"Зайди вк там напишу"	2
"Ваша просьба перезвонить получена . Возьмите «Доверительный платеж», набрав *141# и мы временно пополним Ваш счет, чтобы Вы оставались на связи. Чтобы узнать сумму и стоимость услуги, наберите *141*7#.  Вы также можете пополнить баланс с банковской карты без комиссии на oplata.beeline.ru."	0
"Ранее утро - солнышко встало. # Доброе утро#, - тебе прошептало. Глазки открой, мой любимый малиш, жду и надеюсь, что ты позвонишь!"	1
"+7 (916) 123-90-36"	0
"Корм кошкам купи"	2
"Какой счет Цска"	0
"Девченка с работы в гости звала, день металлурга отметить, а ты?"	1
"На ваше имущество наложен арест. fssp-54ru.tw1.su G2F"	0
"Прошу Вас перезвонить мне на номер +79501936381"	2
"Кто звонил+! Непринятые звонки: +79632546282: (3) последний в 00:24 29/11"	1
"Натаааааааа"	1
"Не могу,жду якорь"	2
"Спасибо, что объявился. Будешь с интернетом звони в любое время. "	1
"Доставлено. Наберите 00079500494608 для вызова за счет абонента."	0
"Ну ладно"	0
"Да. Я щас к родителям. Потом какраз вас захвачу"	1
"Владик, с днём варенья тебя дорогой!!! Любви, счастья, радости, крепкого здоровья и всех всех благ тебе и твоим близким!"	1
"От данного абонента пропущено вызовов:1, последний в: 18:47 26/11."	0
"Все, я спать"	0
"ах ты пупсонище, хорошо с зп 5го куплю"	0
"Прям щас я жду и не сплю"	2
"У Вас есть 2 пропущенных вызова(ов). Последний вызов был 07.09.2016 в 12:02."	0
"Ты че звонил?  Не говори что я пишу и шас тебе наберу"	2
"Неттттт"	1
"Что делать?как говорил?"	0
"Да я не так сказала .хотела чтоб ты одумался чтоб можешь нас потерять"	2
"Давай поправляйся! Хорошо выдадим! С праздником:)"	1
"Ну тогда ты мне на бенз денег Даш "	1
"шутка "	0
"Hexвataet?    Oдoлжum!   000    #DomaшнueDeньгu# +78003334218 дdXКкT"	0
"Ну ты ж мне верить меньше стал,я ж наверное расстроиться должна"	0
"Что такоеМмс?"	0
"Я посмотрела. Я заплачу. 139 руб. Не знаю на что."	2
"Вам голосовое сообщение от этого абонента. 03/09 в 13:34Прослушать-600,в роуминге +79046000600"	0
"Че за фигня?"	0
"Доброе утро!  Паспорт и документы на квартиру держи крепко в папке в руках. Там много черных, которые за российский паспорт жопу порвут. Очень внимательно с документами. Возьми ручку,  заявление писать. Удачи,целую."	1
"Завтра до обеда дам ответ наберёшь"	2
"Пускай будет так."	0
"Боюсь он тебе не по зубам"	2
"Я дома"	0
"Ладно спокойнлй ночи, я тож домой пошла"	1
"Напишу"	0
"У Вас есть один пропущенный вызов 07.08.2016 в 06:10."	0
"Хорошо макс с меня пиво"	1
"Если ты все купишь у меня нет денег."	2
"Привет, Сереж да уже и так можно попереписываться, вчера просто на телефоне закончились деньги, только положила))) "	1
"Я не знаю, спроси как называется, где ты находишься?"	2
"У Вас есть один пропущенный вызов 03.09.2016 в 00:39.Отправьте на номер друга SMS в формате #100 - переведите ему 100р (ком.от 1%)"	0
"Завтра посмотрим"	0
"89044774039"	0
"Доброе утрице зайка.ты маме сказал чтоб она сегодня все дала..я щас малого ей повезу а потом на квартиру,а завтра поеду штану тогда малому куплю"	1
"Тебе нельзя, ты завязал"	0
"Ок,тогда я сама позвоню ,как экзамен сдам..."	2
"Ты спишь"	0
"В магаз заедешь"	0
"Я на работе !!!!!!!!!!"	1
"Сегодня не работаем!!!завтра как обычно с 15.30"	1
"‎Установите WhatsApp на свой смартфон. Скачайте приложение сегодня с https://whatsapp.com/dl/"	0
"Хотя ты знаешь ребёнок не средство ,а ребёнок.....так что я сама во всем разберусь,ордену,обую и потом только не говори что ты помогал.деньги брать не буду хорошо 15 на кредит так 15."	2
"С добрый утром"	1
"А почему не до 9?"	0
"Привет!ты как уехал стал пропадать вообще и мне это нефига не нравится"	2
"В автобусе"	0
"Привет.алена,сдаплатой моей устроет?surtx.com"	1
"Кто звонил+! Непринятые звонки: +79632546282: (3) последний в 00:24 29/11"	1
"Вам голосовое сообщение от этого абонента. 20/09 в 20:24Прослушать-600,в роуминге +79505198017"	0
"Занят?"	0
"Фонарь ФС4.1 299 руб. ООО Парк Технологий Москва"	0
"Пoмoжem финан$ово , звонuте! 88005557231 000 DomaшниеDеньги"	0
"Ой че покупал уже?"	0
"Пошли на кране покатаю,покажеш куда мет ложить"	0
"Чё?теперь в моей голове"	0
"Хорошо"	1
"Я работать. Вечером позвоню"	0
"По желанию  твоих близких мы расстаемся. Прости.я люблю тебя. Можешь позвони"	1
"Если бы хотел, был бы дома"	0
"Ну что сейчас об этом говорить!  Когда ты приедишь тогда и будет разговор и выводы."	1
"К 7 часам буду ждать"	0
"4276 8800 7577 0366 напиши как проведешь операцию заранее спасибо"	1
"Бля спать хочу"	2
"У Вас есть один пропущенный вызов 22.09.2016 в 16:06."	0
"Это хорошо"	1
"4276310035962333"	0
"Привет! Надо будет карточку взять, скажешь что ты был здесь уже неделю назад:)"	1
"+7 (911) 924-88-92 Мет по 8,3 и 1,7 Перевозка"	0
"Возмем кресную она покрестит батюшка пронесет через алтарь а потом запишу толика как крестного"	0
"Сильно???"	2
"Маз самосвал 6*4"	0
"Напишите, мы сами подьедем"	0
"У вас есть один пропущенный вызов 11.10.2016 в 16:32."	0
"Здравствуйте Наталья! Как Вы поживаете? Надеюсь там все хорошо и желаю Вам всего самого лучшего. Желаю с Вами говорит по поводу начать возможностей начать сотрудничество поставка из Москве.. Прошу указать когда можно позвонить Вам. Заранее благодарю Вас! С уважением, Раджеш."	1
"Прием докум Новоросская 118 в. Пн,ср,чт,пн с 9-19,вт 9-20,сб 9-14. Надо быть хотя бы за 2 час до закрытия.день и время согласуй с Леной и потом со мной. С собой зелёнку паспорт"	0
"Имя: Леха ЕштокинTel: +79621694499"	0
"Приду же на работу поговорим"	0
"89638830314 павел"	0
"донер документ 89687215800"	0
"АССАЛАМ АЛЕЙКУМ БРАТ. С ПРАЗДНИКОМ ВАС ВСЕХ УРАЗА БАЙРАМ,К!ОЛ ЭЛТАР."	1
"Ты успел"	0
"Ну жесть.и дорого и да.денег нету"	0
"Закрыл"	0
"Ваша просьба перезвонить получена . Возьмите «Доверительный платеж», набрав *141# и мы временно пополним Ваш счет, чтобы Вы оставались на связи. Чтобы узнать сумму и стоимость услуги, наберите *141*7#.  Вы также можете пополнить баланс с банковской карты без комиссии на oplata.beeline.ru."	0
"Твои вещи в коридоре. Тяжелое заберёшь когда меня не будет дома."	2
"Пожалуйста, пополни мой счет"	1
"Я Вам звонил(а) 11/10 в 17:59."	0
"Я Вам звонил(а) 16/08 в 11:33."	0
"Ты гдее"	1
"Кто звонил+! Непринятые звонки: +79632546282: (3) последний в 00:24 29/11"	1
"Я еду уже сама"	0
"ну пеши что небудь я буду отвечять"	0
"Я у тябя больше не появлюсь прости"	2
"Прошу Вас перезвонить мне на номер +79506407102"	0
"А почему опять мне звонят"	0
"Позвони"	2
"Я еду уже сама"	0
"Ты занит.?"	0
"Рассылка от абонента Ларри Ларин.**********************Это мой новый номер,запишите кому нужен."	0
"Ага.еду"	0
"Почему??!"	2
"Не смешно"	2
"А я причём тут?у них и спрашивай, Света отказала?"	0
"С праздником ! Успехов в работе и личной жизни"	1
"Да ладно тогда)) доберусь))"	1
"Ганей"	0
"Младший противогаз покоцал ножом старшего.Он откинулся,закопали."	0
"Ты где?"	0
"Я через 10 минут буду на алощади"	0
"Мои девки спят))) тогда в другой раз)))"	1
"Миха в магазин надо заехать"	0
"Иди на чкаловскую тебе Томара даст! 200 р. Впредь думай своей головой.понял?"	1
"Короче наберешь"	0
"Да в 10 должна"	1
"176-100-88 (50-4).Вторая-176-96-84 (48-4)"	0
"Спасибо"	1
"Так и живем."	0
"Ваша просьба перезвонить получена . Возьмите «Доверительный платеж», набрав *141# и мы временно пополним Ваш счет, чтобы Вы оставались на связи. Чтобы узнать сумму и стоимость услуги, наберите *141*7#.  Вы также можете пополнить баланс с банковской карты без комиссии на oplata.beeline.ru."	0
"Приезжай сегодня"	0
"Набереш в город поедиш"	0
"У Вас есть 3 пропущенных вызова(ов). Последний вызов был 09.09.2016 в 10:04."	0
"Давай приходи я чай ставлю"	0
"Вам голосовое сообщение от этого абонента. 18/09 в 15:47Прослушать-600,в роуминге +79028300017"	0
"ToLьko 3 дня: OДHYШKA зa 909 т.р.! Узнайте по т. 409-37-67"	1
"8 (961) 117-00-64"	0
"Вас срочно просит позвонить абонент +79509238863"	2
"Да пойдет. Заказы слабый. Завтра после завтра ты работаешь помнишь да?"	0
"Я На звёздной . Еду на метро"	0
"А сколько зубов ещё?"	0
"А ты где"	0
"Что с папой"	0
"Сегодню будешь мне мыть и расчесывать волосы"	0
"Вот беда"	0
"Почему?"	0
"Пусть дурак в другом месте ищет"	0
"У Вас есть один пропущенный вызов 26.09.2016 в 20:51."	0
"Позвони сегодня или сейчас срочно"	2
"Потамучто договарились что без пездижа а сам опять"	0
"только не опаздывай"	2
"Паш!Я заболела,всё сделаем на следующей неделе,сра3у деньги отдам"	1
"Братан ты как?"	1
"Подъедет серебристая Рено Дастр номер 413 через 7 м."	0
"С машиной не вышло,  давай я тебе в вк скину образец заявления, ты напишешь и передашь через Аню, чтоб не пересекаться, ок?"	2
"Я Вам звонил(а) 01/10 в 02:07."	0
"Хорошего вам настроения:-)."	1
"Какой напиши а утром отвечу потому сто я сплю"	2
"Хорошо"	1
"У начальника отделения спроси))"	1
" Ожидает Kia Rio белый  М167ЕМ цена 110 р."	0
"Тимур, предлагаю обмен с дополатой ru5neus.ru/a"	0
"Бро завтра выходной заатра пересекемся добрых тебе"	1
"В пол 12 короче будь там"	2
"Доброе утро.все отлично,ты как?сын всю ночь стонал."	1
"Спасибо. Сумма 347 руб."	1
"-15% на зимние куртки и пуховики, с 14 по 16 октября 2016г. в Profmax."	0
"Хорошо ;)Да можешь взять ^^"	1
" Что ты молчишь"	0
"Как это сделать? "	0
"Вы через сколько будите"	0
"Как освободишься сделый звонок"	0
"Зай так че??давай своим знакомым сдам......и мы сэкономим"	1
"Гуляем по дороге"	0
"НyжHы деньги?Получitе до 95000р за 30 мин!ZаяBки по тел.8(846)2015878"	1
"Сынок привет, вот номер Димкиной карты Сбербанк 4276 7200 1767 6000"	1
"4276550023491841"	0
"Кто звонил+! Непринятые звонки: +79632546282: (3) последний в 00:24 29/11"	1
"Я так и думала"	0
"Смотрю на фото думаю о нас wdpqw.pw/mms  J5D"	0
"Когда к тебе"	0
"Пиздец как больно и обидно, и я нихуя не могу с этим поделать, я так скучаю...невыносимо,когда все так происходит...да за что?"	2
"Извините, сейчас я не могу вам ответить, перезвоню позже."	1
"Спасибо"	1
"Отвезеш домой"	0
" На косой"	0
"Возьмите жвачку)))"	1
"Кто звонил+! Непринятые звонки: +79632546282: (3) последний в 00:24 29/11"	0
"Прочел"	0
"Я даже если рожу его, как я буду одна? Нужно думать головой.  Ежу ясно что в первый год с ребёнком нереально тяжело, Темболее в моем положении. Тебе легко говорить-твоё дело забрать его на выходные"	0
"Который лучше?"	0
"Ну и где ты"	0
")))когда я смогу отдаться"	1
"Тут организатор твой Теска. Владимир Казанцев"	0
"Когда с рассветом ты проснёшься, увидишь лучик на стене, пообещай, что улыбнёшся и просто вспомнишь обо мне."	0
"Блин сегодня немного опоздала "	0
"Вам голосовое сообщение от этого абонента. 15/10 в 19:33Прослушать-600,в роуминге +79028300017"	0
"Куда надо"	0
"Все ок. Жду :-) "	1
"Но как будто я каждый день пью"	0
"Почему так поздно?"	0
"Привет, Сереж. Не узнала. Напомни завтра"	1
"Ты что растегнутый идешь?)  еще и без шапки)) "	1
"С сестрой я сижк"	0
"У Вас есть один пропущенный вызов 07.09.2016 в 12:43."	0
"%%Изменение*пробега'авто.РемонтAirbag.Химчистка.Полировка +79151340911"	1
"Оплачивай"	0
"До тебя не дозвониться о ее найти.Бабушка умерла. Срочно звони родителям."	2
"Да  хорошо "	1
"У Вас есть один пропущенный вызов 17.08.2016 в 16:42."	0
"Что нового?,я с ума схожу,кругом бесконечное море"	0
"Щас перизвоню "	0
"Я тебя очень люблю! Куда пропал"	1
"Доставлено. Наберите 00079501014887 для вызова за счет абонента."	0
"Ваша просьба перезвонить получена . Возьмите «Доверительный платеж», набрав *141# и мы временно пополним Ваш счет, чтобы Вы оставались на связи. Чтобы узнать сумму и стоимость услуги, наберите *141*7#.  Вы также можете пополнить баланс с банковской карты без комиссии на oplata.beeline.ru."	0
"Так где кушать то тут глушь)"	1
"Ща ваще никуда не пойду "	0
"Я редет"	0
"Дак я к дому и поеду"	0
"ну звони"	0
"Понятно,чем занимаетесь? "	0
"Я не вынесу"	2
"Че в Ватсапе не пишеш бесплатно?"	2
"Банан и апельсин"	0
"Я подьехал"	0
"Хорошо"	1
"Мы с могим ганец"	0
"Что делаешь"	0
"Перезвони срочно"	1
"Я не видела"	2
"а я тебя люблю "	1
"Не важно с кем ты скажи где, мы подьедем куда угодно, пересечемся:-)"	0
"Тут и телочки"	0
"Не знаю, спрошу завтра"	2
"Нуу ответь пожалуйста!)"	1
"Ну и чем платить за инет....молодец я тут думаю как платить а ты уже оплатил,ну ты и ......."	1
"Малышка((("	2
"Температуру сыну сбивала,а ты?"	0
"Живет и здравствует.Дождик небольшой,но тепло."	0
"Хотел спросить как на баш буме гулял"	0
"Часов в пол 7"	0
"Кто звонил+! Непринятые звонки: +79632546282: (3) последний в 00:24 29/11"	1
"Я в сети и доступен для звонка (18.06.16, 22:12) "	0
"Владимир,взамен вашего устроит?rekupi.com я с обявлнеия."	0
"Поболтаем только трезвый звони"	0
"Сестра"	0
"Ты как?"	0
"Вас ожидает серебристая Киа  Рио  номер 363."	0
"Ваша просьба перезвонить получена . Возьмите «Доверительный платеж», набрав *141# и мы временно пополним Ваш счет, чтобы Вы оставались на связи. Чтобы узнать сумму и стоимость услуги, наберите *141*7#.  Вы также можете пополнить баланс с банковской карты без комиссии на oplata.beeline.ru."	0
"Коп возьми пачку бонда компак синего"	0
"Да, поможет)"	1
"Нет.коммутатор просто отключат"	0
"Угу, молодечик"	2
"Нет ты ошибаешься "	2
"Я боюсь что заблужусь "	0
"Я на Академке, если соберешься домой позвони. "	0
"Сегодня работаем с 21.30 до 7.00"	0
"Что случилось??(?"	2
"Но для меня то лучший"	1
"Да зай.с отцом говорила по телефону"	1
"Ты там сходи разберись"	2
"С сушеные овощи оч удобно. Только много уходит. Может в метро они есть? Свекла пакета 4 надо. Борщ так легко варить и вкусно "	0
"А ты?почему мы не могли вместе подстраиваться?"	2
"Лева аж 2 и раза покакал сегодня)"	1
"Норм,а тебе?сын хорошо только проснулся"	1
"Раушан подарил(-а) вам БЕСПЛАТНУЮ поездку Uber (стоимостью до 300 руб.). Чтобы получить подарок, необходимо зарегистрироваться по этой ссылке: https://www.uber.com/invite/76bf7mw7ue"	0
"Спасибо, что подождал!"	1
"Или если привезешь, то только столько сколько мы съедим и все!"	1
"Отвези меня домой"	2
"ХЗ Грустить"	0
",ошибка"	0
"Я в металле"	0
"Ты сам решил,хорошо"	1
